abcsissa,precision_mean,precision_std,recall_mean,recall_std
0.5477879549412714,0.945,0.012845232578665105,1.0,0.0
0.5559941102393334,0.9129999999999999,0.01734935157289747,1.0,0.0
0.5509803954158928,0.9390000000000001,0.012999999999999972,1.0,0.0
0.5525766237619382,0.9269999999999999,0.015524174696260004,1.0,0.0
0.5542187936565012,0.9189999999999999,0.013747727084867515,1.0,0.0
0.5597191358031268,0.899,0.022113344387496,1.0,0.0
0.549384171256201,0.943,0.0126885775404495,1.0,0.0
0.5578566258299456,0.907,0.01734935157289749,1.0,0.0
0.5615816496237324,0.8872528735632184,0.026615411006631524,1.0,0.0
0.5634441689333874,0.869,0.02118962010041711,1.0,0.0
0.5672971944610965,0.8461063829787234,0.022471157510756894,1.0,0.0
0.5715892903418515,0.8258131868131869,0.02465511168219167,1.0,0.0
0.5653066878692595,0.8623978494623655,0.027488508619774893,1.0,0.0
0.5780549983944242,0.7849535603715171,0.03893836001092083,0.9933333333333334,0.019999999999999997
0.5694340589740584,0.8606960039808745,0.05550352365256088,0.969174869040072,0.048874745653172236
0.5758997604628043,0.8133130590339894,0.04427394934158786,0.9780752640190391,0.044117530534049994
0.5737445231957086,0.8221052631578948,0.04119139839746954,1.0,0.0
0.5805710467337694,0.7901309041835357,0.06762856282109851,0.9833333333333334,0.04999999999999999
0.5835539107340597,0.7565662650602409,0.056225399452740785,0.9571711321711323,0.05443220997560753
0.5897316531793427,0.7357843026538678,0.06625562446949713,0.9548473340726862,0.08603906121566138
0.5976271102723039,0.7675555998897188,0.12682911138578354,0.9615816701038135,0.09218733750309535
0.6094776179300351,0.6629797492767598,0.13337076035558576,0.9654678654678654,0.054247821120661156
0.5866427799182875,0.728,0.02925747767665559,0.9845634839501125,0.02669857542342661
0.5930496585165773,0.7378157437777348,0.09833070520834415,0.99,0.020253495541082606
0.6260121329889101,0.5750000000000001,0.0525832673005396,0.976051495867164,0.03693037979726565
0.6032348823743433,0.6870430107526881,0.09953432154514667,0.9831340228399051,0.026993496227456813
0.6484146524657197,0.07719298245614034,0.23157894736842102,0.08333333333333334,0.24999999999999997
0.661639262032505,0.14535714285714288,0.2942564565899922,0.45026270720626327,0.45236568765058643
0.6170350289154811,0.5779999999999998,0.05055689863905815,0.9683900584868042,0.03763764486149562
0.6363714196781294,0.3776428571428571,0.2557482120351649,0.6731162196679439,0.4436196352984843
0.6882544955268094,0.13431855500821016,0.2696629295280483,0.3529464285714286,0.44236977250372794
0.6750068911089032,0.11272727272727272,0.22778850564895745,0.09428571428571428,0.28285714285714286
0.7012012218715408,0.0,0.0,0.07586206896551724,0.22758620689655168
0.7138699942913834,0.0,0.0,0.0,0.0
0.7263309819085015,0.0,0.0,0.0,0.0
0.7385082902632,0.0,0.0,0.0,0.0
0.7621400900086559,0.0,0.0,0.05,0.15000000000000002
0.7504324126316655,0.0,0.0,0.0,0.0
0.7848344764766501,0.0,0.0,0.0,0.0
0.7958327026783223,0.0,0.0,0.0,0.0
0.7735854027119966,0.0,0.0,0.0,0.0
0.8275049640991302,0.0,0.0,0.0,0.0
0.8376513385958958,0.0,0.0,0.0,0.0
0.8171711459712384,0.0,0.0,0.0,0.0
0.8475770697469696,0.0,0.0,0.0,0.0
0.8066062947893027,0.0,0.0,0.0,0.0
0.8668533406301722,0.0,0.0,0.0,0.0
0.8573206456920018,0.0,0.0,0.0,0.0
0.8762103049603667,0.0,0.0,0.0,0.0
0.8853654210964728,0.0,0.0,0.0,0.0
0.903122543519609,0.0,0.0,0.0,0.0
0.8943291066527576,0.0,0.0,0.0,0.0
0.9117209988893024,0.0,0.0,0.0,0.0
0.9201693465383176,0.0,0.0,0.0,0.0
0.9444633406916711,0.0,0.0,0.0,0.0
0.9284299522254608,0.0,0.0,0.0,0.0
0.9365419465310392,0.0,0.0,0.0,0.0
0.9521319546962828,0.0,0.0,0.0,0.0
0.9733152944189551,0.0,0.0,0.0,0.0
0.9666372639509644,0.0,0.0,0.0,0.0
0.9595663922510524,0.0,0.0,0.0,0.0
0.9796956385260924,0.0,0.0,0.0,0.0
0.991539343140028,0.0,0.0,0.0,0.0
0.9857709249503196,0.0,0.0,0.0,0.0
0.9971741078954962,0.0,0.0,0.0,0.0
